,self_employeed,company_size,tech_company,tech_prole,mh_benefits,anonymity,leaving_difficulty,disc_mh_coworker,disc_mh_supervisor,reveal_mh_business,reveal_mh_coworkers,affects_productivity,productivity_percent,mention_ph_interview,mention_mh_interview,share_mh_ff,exp_unsupport,reveal_less,family_history,mh_in_past,mh_currently,mh_diagnosed,sought_treatment,age,gender,country_live,state_live,country_work,state_work,year
2594,0,26-100,1.0,1.0,Yes,Yes,Somewhat difficult,Maybe,Maybe,,,,,No,No,5,No,No,No,No,No,,0,37.0,Male,United States of America,Illinois,United States of America,Illinois,2018
2595,0,26-100,0.0,1.0,No,I don't know,Difficult,Yes,Yes,,,,,No,Maybe,0,Maybe/Not sure,Yes,Yes,Yes,Yes,Yes,1,24.0,Female ,United States of America,Minnesota,United States of America,Minnesota,2018
2596,0,1-5,1.0,0.0,Not eligible for coverage / NA,I don't know,Somewhat easy,No,No,,,,,Maybe,No,0,No,,I don't know,Yes,Possibly,,1,46.0,Male,United States of America,Pennsylvania,United States of America,Pennsylvania,2018
2597,0,More than 1000,1.0,1.0,I don't know,I don't know,Somewhat easy,Maybe,Yes,,,,,No,No,8,Maybe/Not sure,No,I don't know,Possibly,Possibly,,1,31.0,m,United States of America,Wisconsin,United States of America,Wisconsin,2018
2598,1,,,,,,,,,"No, because it would impact me negatively","No, because it would impact me negatively",Yes,1-25%,No,No,5,No,Yes,I don't know,Yes,Yes,Yes,1,35.0,M,United States of America,Texas,United States of America,Texas,2018
2599,0,100-500,1.0,1.0,Yes,Yes,Very easy,Yes,Yes,,,,,Yes,No,10,No,,Yes,No,No,,0,40.0,Male ,United States of America,Wisconsin,United States of America,Wisconsin,2018
2600,0,6-25,1.0,1.0,Yes,Yes,Somewhat easy,Yes,Yes,,,,,Yes,Maybe,10,Maybe/Not sure,No,I don't know,Yes,Yes,Yes,1,28.0,male,United States of America,Tennessee,United States of America,Tennessee,2018
2601,0,6-25,1.0,1.0,I don't know,I don't know,Very easy,Maybe,Maybe,,,,,Maybe,No,5,No,,Yes,Possibly,No,,1,28.0,Male,United States of America,Tennessee,United States of America,Tennessee,2018
2602,0,100-500,0.0,1.0,Yes,Yes,Difficult,No,No,,,,,No,No,8,"Yes, I experienced",No,Yes,Yes,Yes,Yes,1,39.0,Male,Finland,,Finland,,2018
2603,0,100-500,0.0,1.0,Yes,I don't know,I don't know,Maybe,Maybe,,,,,Yes,No,8,No,,I don't know,Possibly,Yes,Yes,1,31.0,Male,United States of America,New Jersey,United States of America,New Jersey,2018
2604,0,6-25,1.0,1.0,Yes,I don't know,Somewhat easy,Yes,Yes,,,,,Yes,Yes,7,Maybe/Not sure,No,I don't know,Possibly,Possibly,,0,27.0,Male,United States of America,Tennessee,United States of America,Tennessee,2018
2605,0,More than 1000,0.0,1.0,Yes,Yes,I don't know,Yes,No,,,,,No,No,10,"Yes, I observed",No,I don't know,Yes,Yes,Yes,1,35.0,Male,United States of America,Tennessee,United States of America,Tennessee,2018
2606,0,26-100,True,True,I don't know,I don't know,Very easy,Yes,Yes,,,,,Yes,Maybe,8,No,No,No,No,Don't Know,,False,25.0,Male,United States of America,Nebraska,United States of America,Nebraska,2019
2607,0,26-100,True,True,Yes,Yes,I don't know,Maybe,Maybe,,,,,No,No,7,"Yes, I observed",No,Yes,Possibly,Possibly,,False,51.0,male,United States of America,Nebraska,United States of America,Nebraska,2019
2608,0,26-100,True,True,I don't know,I don't know,Somewhat difficult,Maybe,No,,,,,Maybe,No,4,Maybe/Not sure,No,I don't know,No,No,,False,27.0,Male,United States of America,Illinois,United States of America,Illinois,2019
2609,0,100-500,True,True,I don't know,Yes,Very easy,Maybe,Yes,,,,,No,No,3,No,No,Yes,No,No,,False,37.0,male,United States of America,Nebraska,United States of America,Nebraska,2019
2610,0,26-100,True,True,I don't know,I don't know,I don't know,No,No,,,,,No,No,1,No,,No,No,No,,False,46.0,m,United States of America,Nebraska,United States of America,Nebraska,2019
2611,0,100-500,True,False,Yes,I don't know,Somewhat difficult,Yes,No,,,,,No,No,5,No,No,Yes,Yes,Yes,Yes,True,36.0,female,United States of America,Nebraska,United States of America,Nebraska,2019
2612,0,26-100,True,True,Yes,Yes,Somewhat easy,Maybe,Maybe,,,,,Yes,No,7,No,No,Yes,Yes,Yes,Yes,True,39.0,Female,United States of America,Nebraska,United States of America,Nebraska,2019
2613,1,,,,,,,,,Not applicable to me,Not applicable to me,Not applicable to me,,Maybe,No,5,Maybe/Not sure,No,Yes,No,Possibly,,True,35.0,Male,United States of America,Wisconsin,United States of America,Wisconsin,2019
2614,0,26-100,True,True,Yes,Yes,Very easy,Yes,Yes,,,,,Maybe,No,5,No,No,No,Yes,No,,False,49.0,,United Kingdom,,United Kingdom,,2019
2615,0,6-25,True,True,I don't know,I don't know,Somewhat easy,Maybe,Yes,,,,,Maybe,Maybe,2,"Yes, I observed",Maybe,I don't know,Don't Know,Possibly,,True,45.0,Male,United Kingdom,,United Kingdom,,2019
2616,0,100-500,True,True,Yes,Yes,Very easy,Yes,Yes,,,,,Yes,No,5,Maybe/Not sure,,No,Possibly,Possibly,,True,40.0,M,United Kingdom,,United Kingdom,,2019
2617,1,,,,,,,,,Not applicable to me,Not applicable to me,Yes,51-75%,Yes,No,4,No,No,No,No,No,,False,37.0,male,Netherlands,,Netherlands,,2019
2618,0,More than 1000,True,True,I don't know,Yes,Somewhat easy,Maybe,Yes,,,,,Maybe,No,8,No,,Yes,Possibly,Possibly,,True,31.0,Male,United States of America,Connecticut,United States of America,Connecticut,2019
2619,0,500-1000,True,True,Yes,I don't know,Somewhat difficult,Yes,Yes,,,,,No,No,6,No,No,Yes,Yes,Yes,Yes,True,37.0,Male,United States of America,Georgia,United States of America,Georgia,2019
2620,0,100-500,True,True,Yes,I don't know,Somewhat difficult,No,No,,,,,Yes,No,2,"Yes, I observed",Yes,No,Don't Know,Yes,Yes,True,26.0,female,United States of America,Pennsylvania,United States of America,Pennsylvania,2019
2621,0,100-500,False,True,Yes,Yes,Neither easy nor difficult,Maybe,Maybe,,,,,Maybe,No,9,No,No,No,Possibly,Yes,Yes,False,43.0,M,Canada,,Canada,,2019
2622,0,100-500,True,True,Yes,Yes,Somewhat easy,Yes,Yes,,,,,Maybe,No,9,"Yes, I observed",No,Yes,Yes,Possibly,,True,35.0,Male,United States of America,North Carolina,United States of America,North Carolina,2019
2623,1,,,,,,,,,Not applicable to me,Not applicable to me,Not applicable to me,,Maybe,Maybe,1,No,No,Yes,No,No,,False,31.0,male,Turkey,,Turkey,,2019
2624,0,100-500,True,True,Yes,Yes,Very easy,Yes,Yes,,,,,No,No,10,"Yes, I observed",No,Yes,Possibly,Possibly,,False,32.0,F,United States of America,New York,United States of America,New York,2019
2625,0,More than 1000,True,True,Yes,I don't know,I don't know,No,Maybe,,,,,No,No,7,Maybe/Not sure,No,I don't know,Possibly,Yes,Yes,True,37.0,Male,United States of America,Wisconsin,United States of America,Washington,2019
2626,0,6-25,True,True,I don't know,I don't know,Somewhat easy,Yes,Maybe,,,,,No,No,6,No,No,I don't know,Don't Know,No,,False,41.0,Male,United States of America,Tennessee,United States of America,Tennessee,2019
2627,0,100-500,True,False,Yes,I don't know,I don't know,Yes,Yes,,,,,No,No,8,"Yes, I observed",Yes,Yes,Yes,Yes,Yes,True,40.0,f,United States of America,New York,United States of America,New York,2019
2628,0,500-1000,True,True,I don't know,Yes,Neither easy nor difficult,Yes,Yes,,,,,Yes,No,8,"Yes, I observed",No,I don't know,Yes,Yes,Yes,True,37.0,male,United States of America,New York,United States of America,New York,2019
2629,0,100-500,True,True,Yes,I don't know,Neither easy nor difficult,No,Maybe,,,,,No,No,2,"Yes, I experienced",No,Yes,Yes,Possibly,,True,53.0,"Let's keep it simple and say ""male""",United States of America,Oregon,United States of America,Oregon,2019
2630,0,6-25,True,True,I don't know,I don't know,Very easy,Yes,No,,,,,Yes,No,0,No,Maybe,Yes,Possibly,No,,True,29.0,male,United States of America,Tennessee,United States of America,Tennessee,2019
2631,0,500-1000,True,True,I don't know,I don't know,Somewhat easy,Yes,Yes,,,,,Maybe,Maybe,10,No,No,Yes,Yes,Yes,Yes,True,37.0,Male,United States of America,New York,United States of America,New York,2019
2632,0,100-500,False,True,I don't know,I don't know,Somewhat easy,No,No,,,,,No,No,10,Maybe/Not sure,Yes,Yes,Yes,Yes,Yes,True,45.0,female,United States of America,Wisconsin,United States of America,Wisconsin,2019
2633,0,6-25,True,True,I don't know,I don't know,Very easy,Yes,Yes,,,,,No,No,10,No,No,No,No,Possibly,,False,26.0,Male,Netherlands,,Netherlands,,2019
2634,0,100-500,True,True,Yes,I don't know,Very easy,Maybe,Yes,,,,,Yes,No,8,Maybe/Not sure,No,Yes,Yes,Yes,Yes,True,28.0,Male,United States of America,Colorado,United States of America,Colorado,2019
2635,0,100-500,True,True,Yes,I don't know,I don't know,No,Yes,,,,,Yes,No,7,No,No,I don't know,Yes,Yes,Yes,True,24.0,Female,United States of America,Massachusetts,United States of America,Massachusetts,2019
2636,0,100-500,True,True,Yes,I don't know,Very easy,Maybe,Maybe,,,,,No,No,7,"Yes, I observed",No,Yes,Possibly,Possibly,,False,27.0,Male,United States of America,Tennessee,United States of America,Tennessee,2019
2637,0,100-500,False,True,Yes,I don't know,Somewhat easy,Maybe,Yes,,,,,No,No,9,Maybe/Not sure,No,No,Yes,No,,True,42.0,Male,United States of America,Florida,United States of America,Florida,2019
2638,1,,,,,,,,,Not applicable to me,Not applicable to me,Yes,1-25%,Maybe,Maybe,5,No,,No,No,No,,False,53.0,Female,United States of America,Minnesota,United States of America,Minnesota,2019
2639,0,100-500,False,True,Not eligible for coverage / NA,I don't know,Very easy,Yes,Yes,,,,,Maybe,No,4,"Yes, I observed",No,No,Don't Know,Possibly,,False,34.0,Male,United Kingdom,,United Kingdom,,2019
2640,0,500-1000,False,True,Yes,I don't know,Somewhat easy,Yes,Yes,,,,,Maybe,No,5,"Yes, I experienced",No,I don't know,Possibly,Yes,Yes,True,23.0,Non-binary,United Kingdom,,United Kingdom,,2019
2641,0,More than 1000,False,True,I don't know,I don't know,Somewhat easy,Maybe,Maybe,,,,,Maybe,Maybe,5,No,No,I don't know,No,Don't Know,,False,34.0,M,United States of America,Tennessee,United States of America,Tennessee,2019
2642,0,6-25,True,True,I don't know,Yes,Very easy,Yes,Yes,,,,,Yes,No,5,No,Maybe,Yes,Possibly,Possibly,,False,27.0,Male,United States of America,Tennessee,United States of America,Tennessee,2019
2643,0,100-500,True,True,Yes,I don't know,Somewhat easy,Maybe,No,,,,,Maybe,No,5,Maybe/Not sure,Maybe,I don't know,Possibly,Possibly,,True,31.0,Male,United States of America,New York,United States of America,New York,2019
2644,1,,,,,,,,,Not applicable to me,Not applicable to me,Yes,76-100%,Yes,Maybe,8,"Yes, I observed",No,No,No,No,,False,30.0,Male,Belgium,,Belgium,,2019
2645,1,,,,,,,,,"No, because it doesn't matter","No, because it doesn't matter",Yes,1-25%,Maybe,No,6,Maybe/Not sure,No,No,Yes,Yes,Yes,True,58.0,Male,United States of America,Illinois,United States of America,Illinois,2019
2646,0,More than 1000,False,True,Yes,Yes,Somewhat difficult,Yes,Yes,,,,,No,No,7,No,No,No,No,No,,False,50.0,Male,United States of America,Tennessee,United States of America,Tennessee,2019
2647,0,100-500,True,True,Yes,I don't know,Somewhat easy,Maybe,Yes,,,,,No,No,6,Maybe/Not sure,No,Yes,Yes,Yes,Yes,True,41.0,Male,United States of America,California,United States of America,California,2019
2648,0,26-100,True,True,I don't know,I don't know,Neither easy nor difficult,No,No,,,,,No,No,3,"Yes, I observed",No,No,Don't Know,Possibly,,False,40.0,male,Croatia,,Croatia,,2019
2649,1,,,,,,,,,"Sometimes, if it comes up","Sometimes, if it comes up",Yes,51-75%,Yes,Maybe,4,No,Yes,I don't know,Yes,Yes,Yes,True,28.0,Male,Belgium,,Belgium,,2019
2650,0,1-5,True,True,Yes,Yes,Somewhat difficult,Yes,Maybe,,,,,No,Maybe,3,No,Maybe,No,Possibly,No,,False,49.0,Identify as male,United Kingdom,,Other,,2019
2651,0,More than 1000,False,True,I don't know,I don't know,Very easy,Yes,Yes,,,,,No,No,9,No,No,Yes,Yes,Yes,Yes,True,37.0,Male,United States of America,New York,United States of America,New York,2019
2652,1,,,,,,,,,"Sometimes, if it comes up","Sometimes, if it comes up",Yes,1-25%,Maybe,Maybe,7,Maybe/Not sure,No,I don't know,Possibly,Yes,Yes,True,36.0,m,United States of America,Illinois,United States of America,Illinois,2019
2653,0,6-25,False,True,Yes,Yes,Very easy,Yes,Yes,,,,,Yes,No,10,"Yes, I experienced",No,No,Yes,Possibly,,True,52.0,Male,United States of America,Tennessee,United States of America,Tennessee,2019
2654,0,More than 1000,False,True,Yes,I don't know,Very easy,Maybe,Yes,,,,,Yes,Maybe,8,No,,I don't know,No,No,,False,33.0,,Canada,,Canada,,2019
2655,1,,,,,,,,,Not applicable to me,Not applicable to me,Yes,26-50%,Maybe,No,6,No,,I don't know,No,No,,False,54.0,Female,Canada,,Canada,,2019
2656,1,,,,,,,,,Not applicable to me,Not applicable to me,Unsure,,No,No,7,No,No,No,No,Don't Know,,False,38.0,Male,United Kingdom,,United Kingdom,,2019
2657,1,,,,,,,,,"Sometimes, if it comes up",Not applicable to me,Yes,76-100%,Maybe,Maybe,9,Maybe/Not sure,,No,Yes,Yes,Yes,True,64.0,Male,United Kingdom,,United Kingdom,,2019
2658,1,,,,,,,,,Not applicable to me,Not applicable to me,Yes,51-75%,No,No,1,No,No,No,No,Don't Know,,True,40.0,Male,United Kingdom,,United Kingdom,,2019
2659,0,26-100,True,True,Yes,I don't know,I don't know,No,No,,,,,Maybe,No,4,Maybe/Not sure,Yes,I don't know,Possibly,Yes,Yes,False,37.0,Male,United States of America,Michigan,United States of America,Michigan,2019
2660,0,More than 1000,False,True,I don't know,I don't know,Somewhat difficult,Maybe,Yes,,,,,Yes,Yes,7,"Yes, I experienced",Maybe,No,Yes,Yes,Yes,True,53.0,Female,United States of America,Wyoming,United States of America,Wyoming,2019
2661,0,6-25,True,True,No,I don't know,Somewhat easy,Maybe,Maybe,,,,,Yes,Maybe,5,Maybe/Not sure,No,I don't know,No,No,,False,55.0,male,United Kingdom,,United Kingdom,,2019
2662,0,6-25,True,True,I don't know,Yes,Somewhat difficult,No,Maybe,,,,,Maybe,No,10,"Yes, I experienced",No,Yes,Yes,Possibly,,True,30.0,Male,United States of America,Utah,United States of America,Utah,2019
2663,0,500-1000,False,True,Yes,I don't know,Somewhat easy,Maybe,No,,,,,Yes,No,2,"Yes, I observed",Yes,Yes,Yes,No,,True,35.0,Male,United States of America,California,United States of America,California,2019
2664,0,More than 1000,False,True,Yes,Yes,Somewhat difficult,No,Maybe,,,,,Maybe,No,6,No,,Yes,Possibly,Possibly,,False,60.0,Male ,Canada,,United States of America,Georgia,2019
2665,0,100-500,False,True,Yes,Yes,Somewhat easy,No,Maybe,,,,,Maybe,No,5,Maybe/Not sure,Maybe,No,No,No,,False,34.0,female,United States of America,Colorado,United States of America,Colorado,2019
2666,0,More than 1000,False,True,No,I don't know,Difficult,No,No,,,,,No,No,2,"Yes, I observed",Maybe,Yes,Yes,No,,True,35.0,Male,United States of America,Colorado,United States of America,Colorado,2019
2667,0,More than 1000,False,True,Yes,I don't know,Somewhat difficult,No,No,,,,,Maybe,No,2,No,,Yes,Yes,Possibly,,True,34.0,Male,United States of America,Tennessee,United States of America,Tennessee,2019
2668,0,26-100,True,True,I don't know,Yes,Very easy,No,Yes,,,,,Yes,No,0,No,Yes,Yes,No,Don't Know,,False,28.0,Male,United States of America,Colorado,United States of America,Colorado,2019
2669,0,26-100,True,True,I don't know,I don't know,Neither easy nor difficult,Yes,Maybe,,,,,No,Maybe,5,"Yes, I experienced",Yes,Yes,Yes,Yes,Yes,True,28.0,Woman,United States of America,Colorado,United States of America,Colorado,2019
2670,0,26-100,True,True,I don't know,Yes,Somewhat difficult,Yes,Maybe,,,,,Yes,No,5,"Yes, I experienced",Maybe,No,No,No,,False,36.0,,United Kingdom,,United Kingdom,,2019
2671,0,6-25,True,True,No,No,Somewhat difficult,No,Yes,,,,,No,No,6,Maybe/Not sure,Yes,I don't know,No,Don't Know,,False,24.0,Male,Ghana,,Ghana,,2019
2672,1,,,,,,,,,Not applicable to me,Not applicable to me,Yes,1-25%,Yes,No,3,Maybe/Not sure,Yes,I don't know,No,No,,False,50.0,Male,United States of America,Colorado,United States of America,Colorado,2019
2673,0,More than 1000,True,True,Yes,I don't know,I don't know,Maybe,No,,,,,Maybe,No,3,Maybe/Not sure,No,I don't know,Possibly,Possibly,,True,55.0,Male,United States of America,Colorado,United States of America,Colorado,2019
2674,0,26-100,True,True,Yes,Yes,Neither easy nor difficult,Maybe,Yes,,,,,Yes,Yes,7,"Yes, I experienced",No,No,Possibly,Yes,Yes,True,32.0,Male,Norway,,Norway,,2019
2675,0,500-1000,True,True,Yes,Yes,Somewhat difficult,Yes,Yes,,,,,Yes,Yes,8,"Yes, I experienced",No,I don't know,Don't Know,Possibly,,True,33.0,Male,United States of America,California,United States of America,California,2019
2676,0,500-1000,True,True,Yes,I don't know,I don't know,No,Maybe,,,,,Maybe,No,2,No,No,Yes,Yes,Yes,Yes,True,30.0,Female,Portugal,,Portugal,,2019
2677,0,500-1000,True,True,Yes,Yes,Very easy,Yes,Yes,,,,,No,No,5,"Yes, I experienced",No,Yes,No,Possibly,,False,30.0,Male,Portugal,,Portugal,,2019
2678,0,100-500,True,True,Yes,I don't know,I don't know,Maybe,Maybe,,,,,Yes,Yes,8,No,,I don't know,No,No,,False,34.0,Male,Portugal,,Portugal,,2019
2679,0,100-500,True,True,No,I don't know,Very easy,Maybe,Yes,,,,,Yes,Maybe,8,No,,Yes,Possibly,Possibly,,True,36.0,Female,Portugal,,Portugal,,2019
2680,0,100-500,True,True,No,I don't know,Somewhat easy,Maybe,Maybe,,,,,No,No,8,Maybe/Not sure,Yes,Yes,Yes,Yes,Yes,True,30.0,Male,Portugal,,Portugal,,2019
2681,0,1-5,True,True,No,No,I don't know,Maybe,No,,,,,Yes,Yes,7,No,,No,No,No,,False,29.0,Male,Portugal,,Portugal,,2019
2682,0,500-1000,True,True,No,No,Somewhat easy,No,Yes,,,,,No,No,6,No,,Yes,Possibly,No,,True,34.0,M,Portugal,,Portugal,,2019
2683,0,100-500,True,True,No,No,Very easy,Yes,Yes,,,,,Maybe,No,5,Maybe/Not sure,Maybe,No,No,Possibly,,True,40.0,M,Portugal,,Portugal,,2019
2684,0,500-1000,True,True,Not eligible for coverage / NA,I don't know,I don't know,No,No,,,,,No,No,5,Maybe/Not sure,Maybe,I don't know,No,Possibly,,False,31.0,Non binary,Portugal,,Portugal,,2019
2685,0,100-500,True,True,I don't know,Yes,I don't know,Maybe,Maybe,,,,,Maybe,No,7,No,,Yes,No,No,,False,27.0,Masculine,Portugal,,Portugal,,2019
2686,0,More than 1000,False,True,Yes,Yes,Somewhat easy,Yes,Yes,,,,,No,No,9,No,,Yes,No,Possibly,,False,47.0,M,United States of America,Alabama,United States of America,Alabama,2019
2687,0,100-500,False,True,Yes,Yes,Difficult,Maybe,Maybe,,,,,No,No,8,No,No,Yes,Possibly,Yes,Yes,True,24.0,Female,United States of America,Colorado,United States of America,Colorado,2019
2688,0,100-500,True,True,Yes,Yes,Somewhat easy,Maybe,Yes,,,,,Maybe,No,5,No,,No,No,No,,True,36.0,Male,Portugal,,Portugal,,2019
2689,0,100-500,True,True,I don't know,I don't know,Neither easy nor difficult,Yes,Maybe,,,,,Yes,Maybe,8,No,,I don't know,No,No,,False,28.0,male,Portugal,,Portugal,,2019
2690,0,500-1000,True,True,Yes,I don't know,Somewhat easy,Maybe,Maybe,,,,,Maybe,Maybe,7,Maybe/Not sure,No,No,No,No,,False,34.0,Male,United Kingdom,,United Kingdom,,2019
2691,0,100-500,True,True,I don't know,I don't know,Somewhat easy,Yes,Yes,,,,,Maybe,No,8,No,,No,No,No,,False,28.0,Male,Portugal,,Portugal,,2019
2692,0,500-1000,True,True,Yes,I don't know,I don't know,No,No,,,,,Yes,No,9,"Yes, I observed",Maybe,Yes,Possibly,No,,True,36.0,M,Portugal,,Portugal,,2019
2693,0,100-500,True,True,Yes,Yes,Somewhat easy,Maybe,Yes,,,,,Maybe,Maybe,7,No,No,I don't know,No,Don't Know,,False,24.0,male,Portugal,,Portugal,,2019
2694,0,6-25,True,True,Yes,Yes,I don't know,Maybe,Maybe,,,,,Maybe,No,10,No,No,Yes,Possibly,Possibly,,True,32.0,Cishet male,United States of America,Colorado,United States of America,Colorado,2019
2695,0,26-100,False,True,No,Yes,Very easy,Yes,Maybe,,,,,Maybe,Maybe,6,Maybe/Not sure,No,I don't know,Yes,Yes,Yes,True,33.0,Male,United Kingdom,,United Kingdom,,2019
2696,0,100-500,True,True,I don't know,I don't know,Somewhat easy,Maybe,Maybe,,,,,Yes,Maybe,7,No,No,I don't know,No,No,,True,39.0,Male,United States of America,California,United States of America,California,2019
2697,0,More than 1000,False,True,Yes,I don't know,I don't know,No,No,,,,,Maybe,Maybe,5,"Yes, I experienced",Yes,I don't know,Yes,Yes,Yes,True,26.0,female,United States of America,Colorado,United States of America,Colorado,2019
2698,0,100-500,True,True,Yes,I don't know,Somewhat easy,Yes,Maybe,,,,,Maybe,No,8,Maybe/Not sure,No,Yes,Yes,Yes,Yes,True,32.0,Female,United States of America,Michigan,United States of America,Michigan,2019
2699,0,26-100,True,True,Yes,Yes,Somewhat easy,Yes,Yes,,,,,Maybe,Maybe,8,No,No,I don't know,Yes,No,,True,42.0,Male,United Kingdom,,United Kingdom,,2019
2700,0,More than 1000,True,True,Yes,I don't know,I don't know,Maybe,No,,,,,No,No,1,"Yes, I observed",Yes,I don't know,Yes,Yes,Yes,False,41.0,M,United States of America,Indiana,United States of America,Indiana,2019
2701,0,100-500,True,True,Yes,I don't know,Somewhat difficult,Maybe,No,,,,,No,Maybe,10,"Yes, I experienced",Yes,Yes,Yes,Possibly,,True,32.0,Male,Canada,,Canada,,2019
2702,0,More than 1000,False,True,No,I don't know,I don't know,No,No,,,,,No,No,0,No,,Yes,Don't Know,Don't Know,,True,32.0,F,United States of America,North Carolina,United States of America,North Carolina,2019
